galaxy_name,completeness_pct,quality_flag,constellation,cluster_id,ra,dec,distance_mpc,effective_radius_kpc,stellar_mass_solar,dark_matter_fraction
A370clu3936,50.0,Needs Review,Cetus,-1,39.941,-1.5714,,1.65,,
A370clu3999,50.0,Needs Review,Cetus,-1,39.9523,-1.5708,,1.72,,
A370clu4169,50.0,Needs Review,Cetus,-1,39.9545,-1.5696,,1.97,,
A370clu4746,50.0,Needs Review,Cetus,-1,39.9717,-1.5646,,1.7,,
A370clu4938,50.0,Needs Review,Cetus,-1,39.9344,-1.5626,,2.32,,
A370clu5038,50.0,Needs Review,Cetus,-1,39.9491,-1.5621,,3.58,,
A370clu5094,50.0,Needs Review,Cetus,-1,39.9827,-1.5611,,1.55,,
A370clu5325,50.0,Needs Review,Cetus,-1,39.9841,-1.559,,1.75,,
DES J0125.5+0145,50.0,Needs Review,Cetus,-1,21.3014,1.7794,72.32,,,
SMDG0032359+000652,50.0,Needs Review,Cetus,-1,8.14958333,0.11444444,,5.27,,
SMDG0058555+003627,50.0,Needs Review,Cetus,-1,14.73125,0.6075,,4.45,,
SMDG0107238+010008,50.0,Needs Review,Cetus,-1,16.84916667,1.00222222,,3.04,,
SMDG2334535+011226,50.0,Needs Review,Cetus,-1,23.581528,1.207222,,1.15,,
330,50.0,Needs Review,Cetus,10,35.51138,-2.65082,16.5,,,
DF2 (RCP 29),50.0,Needs Review,Cetus,10,40.44531,-8.40297,17.7,,,
DF4 (RCP 12),50.0,Needs Review,Cetus,10,39.81271,-8.11597,18.8,,,
DF5 (RCP 11),50.0,Needs Review,Cetus,10,39.80284,-8.14083,20.5,,,
LEDA 4014647,50.0,Needs Review,Cetus,10,39.70206,-8.04938,17.7,,,
NGC 1035,50.0,Needs Review,Cetus,10,39.87145,-8.13328,13.8,,,
RCP 16,50.0,Needs Review,Cetus,10,39.91385,-8.22845,21.8,,,
RCP 26,50.0,Needs Review,Cetus,10,40.2897,-8.29691,18.9,,,
17748,50.0,Needs Review,Coma Berenices,-1,194.8011234,27.92548284,,7.0,,
DF10,50.0,Needs Review,Coma Berenices,-1,194.8179167,28.2975,,2.4,,
DF13,50.0,Needs Review,Coma Berenices,-1,195.4841667,28.1230556,,2.2,,
DF14,50.0,Needs Review,Coma Berenices,-1,194.5325,27.9127778,,3.8,,
DF16,50.0,Needs Review,Coma Berenices,-1,194.2183333,27.8747222,,1.5,,
DF18,50.0,Needs Review,Coma Berenices,-1,194.78875,27.83,,2.8,,
DF19,50.0,Needs Review,Coma Berenices,-1,196.02125,27.8013889,,4.4,,
DF20,50.0,Needs Review,Coma Berenices,-1,195.07875,27.8016667,,2.3,,
DF21,50.0,Needs Review,Coma Berenices,-1,195.5170833,27.7986111,,1.5,,
DF22,50.0,Needs Review,Coma Berenices,-1,195.7408333,27.7902778,,2.1,,
DF23,50.0,Needs Review,Coma Berenices,-1,194.8491667,27.7908333,,2.3,,
DF24,50.0,Needs Review,Coma Berenices,-1,194.1204167,27.7719445,,1.8,,
DF29,50.0,Needs Review,Coma Berenices,-1,194.5208333,27.7330556,,3.1,,
DF31,50.0,Needs Review,Coma Berenices,-1,193.7758333,27.6241667,,2.5,,
DF33,50.0,Needs Review,Coma Berenices,-1,193.8754167,27.5805556,,1.9,,
DF35,50.0,Needs Review,Coma Berenices,-1,195.14875,27.4975,,2.7,,
DF37,50.0,Needs Review,Coma Berenices,-1,194.8483333,27.3561111,,1.5,,
DF38,50.0,Needs Review,Coma Berenices,-1,195.5004167,27.3308334,,1.8,,
DF39,50.0,Needs Review,Coma Berenices,-1,194.5433333,27.3197222,,4.0,,
DF41,50.0,Needs Review,Coma Berenices,-1,194.3291667,27.0988889,,3.4,,
DF43,50.0,Needs Review,Coma Berenices,-1,193.7141667,26.9961111,,1.5,,
DF45,50.0,Needs Review,Coma Berenices,-1,193.47375,26.9466666,,1.9,,
DF47,50.0,Needs Review,Coma Berenices,-1,193.9504167,26.5647222,,4.2,,
SMDG1214429+291508,50.0,Needs Review,Coma Berenices,-1,183.67875,29.25222,,5.33019,,
SMDG1223447+295951,50.0,Needs Review,Coma Berenices,-1,185.93625,29.9975,,4.57547,,
SMDG1225264+311647,50.0,Needs Review,Coma Berenices,-1,186.36,31.27972,,4.00943,,
SMDG1228115+290105,50.0,Needs Review,Coma Berenices,-1,187.04792,29.01806,,2.5,,
SMDG1230455+264650,50.0,Needs Review,Coma Berenices,-1,187.68958,26.78056,,2.73585,,
SMDG1237294+204442,50.0,Needs Review,Coma Berenices,-1,189.3725,20.745,,3.01887,,
SMDG1249412+270646,50.0,Needs Review,Coma Berenices,-1,192.42167,27.11278,,4.24528,,
SMDG1251456+305429,50.0,Needs Review,Coma Berenices,-1,192.94,30.90806,,2.5,,
SMDG1256265+285929,50.0,Needs Review,Coma Berenices,-1,194.11042,28.99139,,3.67925,,
SMDG1307463+291231,50.0,Needs Review,Coma Berenices,-1,196.94292,29.20861,,4.0566,,
NGC5907,50.0,Needs Review,Draco,64,228.9729,56.3306,14.9,,,
M0416clu0656,50.0,Needs Review,Eridanus,-1,64.0465,-24.095,,1.56,,
M0416clu0666,50.0,Needs Review,Eridanus,-1,64.045,-24.0954,,2.27,,
M0416clu0833,50.0,Needs Review,Eridanus,-1,64.0661,-24.0925,,1.51,,
M0416clu1090,50.0,Needs Review,Eridanus,-1,64.0126,-24.0899,,1.66,,
M0416clu4132,50.0,Needs Review,Eridanus,-1,64.0078,-24.0707,,1.52,,
M0416clu5295,50.0,Needs Review,Eridanus,-1,64.0575,-24.0643,,1.97,,
M0416clu5483,50.0,Needs Review,Eridanus,-1,64.0241,-24.0627,,1.62,,
M0416clu6651,50.0,Needs Review,Eridanus,-1,64.0572,-24.0532,,2.24,,
M0416clu6894,50.0,Needs Review,Eridanus,-1,64.0427,-24.0504,,3.71,,
DES J0338.1-1835,50.0,Needs Review,Eridanus,32,54.9388,-18.4712,23.41,,,
DES J0335.6-3521,50.0,Needs Review,Fornax,32,53.9377,-35.3133,18.97,,,
FCC 229,50.0,Needs Review,Fornax,32,54.347,-34.9,20.0,,,
AS1063clu0008,50.0,Needs Review,Grus,-1,342.178,-44.5698,,2.23,,
AS1063clu0224,50.0,Needs Review,Grus,-1,342.1824,-44.5616,,2.7,,
AS1063clu0288,50.0,Needs Review,Grus,-1,342.1791,-44.5603,,1.65,,
AS1063clu0308,50.0,Needs Review,Grus,-1,342.175,-44.56,,1.71,,
AS1063clu0379,50.0,Needs Review,Grus,-1,342.1697,-44.5584,,1.88,,
AS1063clu0496,50.0,Needs Review,Grus,-1,342.1641,-44.5562,,1.79,,
AS1063clu1208,50.0,Needs Review,Grus,-1,342.17,-44.5469,,1.86,,
AS1063clu1228,50.0,Needs Review,Grus,-1,342.1644,-44.5464,,1.64,,
AS1063clu2393,50.0,Needs Review,Grus,-1,342.199,-44.5381,,2.19,,
AS1063clu2427,50.0,Needs Review,Grus,-1,342.1948,-44.538,,1.93,,
AS1063clu2749,50.0,Needs Review,Grus,-1,342.2347,-44.5355,,1.93,,
AS1063clu2812,50.0,Needs Review,Grus,-1,342.1494,-44.5352,,1.73,,
AS1063clu2960,50.0,Needs Review,Grus,-1,342.203,-44.5349,,1.57,,
AS1063clu3056,50.0,Needs Review,Grus,-1,342.1991,-44.5344,,2.05,,
AS1063clu3122,50.0,Needs Review,Grus,-1,342.1441,-44.5336,,2.42,,
AS1063clu3242,50.0,Needs Review,Grus,-1,342.2192,-44.5329,,1.88,,
AS1063clu3447,50.0,Needs Review,Grus,-1,342.2319,-44.532,,2.14,,
AS1063clu3471,50.0,Needs Review,Grus,-1,342.2271,-44.5318,,2.27,,
AS1063clu3607,50.0,Needs Review,Grus,-1,342.217,-44.531,,2.44,,
AS1063clu3937,50.0,Needs Review,Grus,-1,342.2027,-44.5308,,2.57,,
AS1063clu4009,50.0,Needs Review,Grus,-1,342.1379,-44.5295,,1.57,,
AS1063clu4519,50.0,Needs Review,Grus,-1,342.2163,-44.5273,,1.59,,
AS1063clu4855,50.0,Needs Review,Grus,-1,342.1356,-44.5254,,2.16,,
AS1063clu4972,50.0,Needs Review,Grus,-1,342.1483,-44.5243,,1.73,,
AS1063clu5030,50.0,Needs Review,Grus,-1,342.1747,-44.5249,,1.78,,
AS1063clu5710,50.0,Needs Review,Grus,-1,342.1502,-44.5194,,2.21,,
AS1063clu5943,50.0,Needs Review,Grus,-1,342.1656,-44.5179,,2.61,,
AS1063clu6074,50.0,Needs Review,Grus,-1,342.1734,-44.5171,,2.76,,
AS1063clu6396,50.0,Needs Review,Grus,-1,342.1882,-44.5143,,2.03,,
AS1063clu6652,50.0,Needs Review,Grus,-1,342.1866,-44.5171,,1.97,,
AS1063clu6653,50.0,Needs Review,Grus,-1,342.1972,-44.5108,,2.18,,
AS1063clu6800,50.0,Needs Review,Grus,-1,342.1955,-44.5095,,2.23,,
AS1063clu7141,50.0,Needs Review,Grus,-1,342.1833,-44.5037,,2.86,,
Abell S1063,50.0,Needs Review,Grus,-1,342.183208,-44.530872,,1.86,,
LSBG-044,50.0,Needs Review,Hercules,-1,237.847,43.306,,,239900000.0,
RXCJ1714.3+4341,50.0,Needs Review,Hercules,-1,258.5775,43.6897,117.8,,,
1101+0211,50.0,Needs Review,Leo,-1,165.4391667,2.19,,5.54,,
1110-0017,50.0,Needs Review,Leo,-1,167.55875,-0.2963889,,6.57,,
M1149clu0324,50.0,Needs Review,Leo,-1,177.4102,22.3731,,2.4,,
M1149clu0541,50.0,Needs Review,Leo,-1,177.4016,22.3764,,2.63,,
M1149clu0778,50.0,Needs Review,Leo,-1,177.3933,22.3794,,1.91,,
M1149clu3274,50.0,Needs Review,Leo,-1,177.4119,22.398,,2.76,,
M1149clu3831,50.0,Needs Review,Leo,-1,177.3808,22.4017,,1.89,,
M1149clu5184,50.0,Needs Review,Leo,-1,177.4058,22.4106,,2.15,,
M1149clu5625,50.0,Needs Review,Leo,-1,177.3822,22.4142,,2.4,,
M1149clu6156,50.0,Needs Review,Leo,-1,177.4072,22.4199,,2.56,,
MATLAS-607,50.0,Needs Review,Leo,-1,149.90075,11.774833,41.0,,,
MATLAS-631,50.0,Needs Review,Leo,-1,151.500792,13.058833,145.0,,,
Abell 779,50.0,Needs Review,Lynx,-1,139.955,33.7603,99.0,,,
000033+165423,50.0,Needs Review,Pegasus,-1,0.1392,16.9065,,0.52,,
000044+152725,50.0,Needs Review,Pegasus,-1,0.1855,15.4572,,0.68,,
000222+160140,50.0,Needs Review,Pegasus,-1,0.5929,16.0279,,0.27,,
000248+163546,50.0,Needs Review,Pegasus,-1,0.7041,16.5962,,0.57,,
000250+163742,50.0,Needs Review,Pegasus,-1,0.7105,16.6284,,0.88,,
000324+161111,50.0,Needs Review,Pegasus,-1,0.8508,16.1865,,0.93,,
000417+204430,50.0,Needs Review,Pegasus,-1,1.0715,20.7419,,0.99,,
Abell 2634,50.0,Needs Review,Pegasus,-1,359.6071,27.0125,133.7,,,
RUDG-60,50.0,Needs Review,Perseus,0,49.9004166667,41.9571305556,75.0,,,
RUDG-84,50.0,Needs Review,Perseus,0,49.3533333333,41.7391222222,75.0,,,
WUDG-88,50.0,Needs Review,Perseus,0,49.99625,41.3091944444,75.0,,,
WUDG-89,50.0,Needs Review,Perseus,0,50.0008333333,41.28475,75.0,,,
DES J0039.6-5558,50.0,Needs Review,Phoenix,-1,9.8888,-55.9649,120.23,,,
DES J0107.5-4644,50.0,Needs Review,Phoenix,30,16.8965,-46.7418,102.03,,,
DES J0110.0-4556,50.0,Needs Review,Phoenix,30,17.4972,-45.9398,106.61,,,
001746+113147,50.0,Needs Review,Pisces,-1,4.442,11.5299,,0.65,,
0139+0240,50.0,Needs Review,Pisces,-1,24.9954167,2.6777778,,3.15,,
DES J0039.6-0143,50.0,Needs Review,Pisces,33,9.8887,3.1829,62.81,,,
002922-332302,50.0,Needs Review,Sculptor,-1,7.3456,-33.3839,,0.38,,
003102-331613,50.0,Needs Review,Sculptor,-1,7.7622,-33.2705,,1.18,,
003155-331600,50.0,Needs Review,Sculptor,-1,7.9815,-33.2668,,1.14,,
003258-324548,50.0,Needs Review,Sculptor,-1,8.2426,-32.7636,,0.66,,
003351-275024,50.0,Needs Review,Sculptor,-1,8.4651,-27.8401,,2.16,,
003506-280306,50.0,Needs Review,Sculptor,-1,8.7789,-28.0518,,1.45,,
004434-314204,50.0,Needs Review,Sculptor,-1,11.1453,-31.7013,,0.23,,
004643-313058,50.0,Needs Review,Sculptor,-1,11.6808,-31.5163,,0.61,,
005236-310921,50.0,Needs Review,Sculptor,-1,13.1524,-31.1561,,0.71,,
005249-305753,50.0,Needs Review,Sculptor,-1,13.2051,-30.9648,,0.32,,
A2744clu0448,50.0,Needs Review,Sculptor,-1,3.5952,-30.4228,,1.64,,
A2744clu0679,50.0,Needs Review,Sculptor,-1,3.5912,-30.4194,,1.94,,
A2744clu0745,50.0,Needs Review,Sculptor,-1,3.5787,-30.4188,,2.71,,
A2744clu1656,50.0,Needs Review,Sculptor,-1,3.6062,-30.4116,,2.43,,
A2744clu1717,50.0,Needs Review,Sculptor,-1,3.616,-30.4107,,2.44,,
A2744clu2029,50.0,Needs Review,Sculptor,-1,3.5748,-30.4095,,2.22,,
A2744clu2489,50.0,Needs Review,Sculptor,-1,3.5596,-30.4065,,2.1,,
A2744clu2651,50.0,Needs Review,Sculptor,-1,3.6231,-30.406,,1.9,,
A2744clu4431,50.0,Needs Review,Sculptor,-1,3.5648,-30.397,,1.69,,
A2744clu5026,50.0,Needs Review,Sculptor,-1,3.5641,-30.3944,,1.82,,
A2744clu5159,50.0,Needs Review,Sculptor,-1,3.5638,-30.3935,,1.75,,
A2744clu6355,50.0,Needs Review,Sculptor,-1,3.6024,-30.387,,1.81,,
A2744clu6625,50.0,Needs Review,Sculptor,-1,3.5822,-30.3849,,3.28,,
A2744clu7053,50.0,Needs Review,Sculptor,-1,3.5634,-30.3815,,1.56,,
A2744clu7219,50.0,Needs Review,Sculptor,-1,3.5665,-30.3806,,1.72,,
A2744clu7651,50.0,Needs Review,Sculptor,-1,3.5914,-30.3774,,1.8,,
A2744clu8134,50.0,Needs Review,Sculptor,-1,3.5762,-30.3718,,1.69,,
A2744clu8312,50.0,Needs Review,Sculptor,-1,3.6025,-30.3695,,1.84,,
A2744clu8655,50.0,Needs Review,Sculptor,-1,3.5908,-30.3638,,1.78,,
A2744clu8657,50.0,Needs Review,Sculptor,-1,3.595,-30.3638,,1.62,,
A2744clu8681,50.0,Needs Review,Sculptor,-1,3.5853,-30.3644,,3.22,,
A2744clu8818,50.0,Needs Review,Sculptor,-1,3.5899,-30.3622,,3.24,,
DES J0113.9-3142,50.0,Needs Review,Sculptor,31,18.4983,-31.7043,84.8,,,
MATLAS-2094,50.0,Needs Review,Serpens,-1,238.3115,0.709722,30.6,,,
0955+0155,50.0,Needs Review,Sextans,-1,148.9770833,1.9327778,,2.28,,
NGC 3115,50.0,Needs Review,Sextans,11,151.3083,-7.7167,9.4,,,
MATLAS-646,50.0,Needs Review,Sextans,15,153.37342,3.448667,21.8,,,
112,50.0,Needs Review,Unknown,-1,,,72.0,1.53,54954000.0,
367,50.0,Needs Review,Unknown,-1,,,100.0,1.48,38018900.0,
374,50.0,Needs Review,Unknown,-1,,,97.65,1.01,21850000.0,
386,50.0,Needs Review,Unknown,-1,,,16.5,1.93,125893000.0,
395,50.0,Needs Review,Unknown,-1,,,16.5,0.69,5495400.0,
412,50.0,Needs Review,Unknown,-1,,,103.0,0.88,13803800.0,
421,50.0,Needs Review,Unknown,-1,,,16.5,0.74,7244400.0,
424,50.0,Needs Review,Unknown,-1,,,72.0,1.36,5011870.0,
425,50.0,Needs Review,Unknown,-1,,,97.65,3.11,26302700.0,
99,50.0,Needs Review,Unknown,-1,,,2.65,2.09,16595900.0,
AGC215423,50.0,Needs Review,Unknown,-1,,,91.8,6.48,107150000.0,
AGC233768,50.0,Needs Review,Unknown,-1,,,115.2,4.25,275420000.0,
AGC238976,50.0,Needs Review,Unknown,-1,,,105.4,7.67,239880000.0,
AGC241923,50.0,Needs Review,Unknown,-1,,,86.7,3.6,562340000.0,
AGC721966,50.0,Needs Review,Unknown,-1,,,78.9,0.6,389050000.0,
Antlia II,50.0,Needs Review,Unknown,-1,,,0.132,2.9,1700000.0,
EDwC-0141,50.0,Needs Review,Unknown,-1,,,72.0,1.73,20400000.0,
EDwC-0791,50.0,Needs Review,Unknown,-1,,,72.0,1.06,16982437.0,
LSBG-575,50.0,Needs Review,Unknown,-1,,,29.5,1.6,26000000.0,
MATLAS-1059,50.0,Needs Review,Unknown,-1,,,33.0,3.02,69200000.0,
MATLAS-1154,50.0,Needs Review,Unknown,-1,,,24.6,1.47,25118864.0,
MATLAS-1174,50.0,Needs Review,Unknown,-1,,,38.0,2.56,37200000.0,
MATLAS-1205,50.0,Needs Review,Unknown,-1,,,39.2,1.89,20417000.0,
MATLAS-1216,50.0,Needs Review,Unknown,-1,,,39.0,1.63,28200000.0,
MATLAS-1225,50.0,Needs Review,Unknown,-1,,,19.0,1.38,20000000.0,
MATLAS-1245,50.0,Needs Review,Unknown,-1,,,31.5,2.13,20417000.0,
MATLAS-1246,50.0,Needs Review,Unknown,-1,,,37.2,2.7,77625000.0,
MATLAS-1248,50.0,Needs Review,Unknown,-1,,,37.2,2.7,77625000.0,
MATLAS-1262,50.0,Needs Review,Unknown,-1,,,32.0,1.75,77600000.0,
MATLAS-1274,50.0,Needs Review,Unknown,-1,,,37.2,2.56,77625000.0,
MATLAS-1302,50.0,Needs Review,Unknown,-1,,,37.0,1.75,12000000.0,
MATLAS-1321,50.0,Needs Review,Unknown,-1,,,37.2,1.96,204173794.0,
MATLAS-1332,50.0,Needs Review,Unknown,-1,,,37.2,1.71,177827941.0,
MATLAS-1337,50.0,Needs Review,Unknown,-1,,,36.0,2.15,20417000.0,
MATLAS-138,50.0,Needs Review,Unknown,-1,,,37.5,1.7,165958690.0,
MATLAS-1400,50.0,Needs Review,Unknown,-1,,,17.4,1.31,50118723.0,
MATLAS-1408,50.0,Needs Review,Unknown,-1,,,14.3,1.68,138038421.0,
MATLAS-1412,50.0,Needs Review,Unknown,-1,,,16.5,1.26,33884416.0,
MATLAS-1413,50.0,Needs Review,Unknown,-1,,,41.0,3.52,70800000.0,
MATLAS-1437,50.0,Needs Review,Unknown,-1,,,16.5,1.4,38904514.0,
MATLAS-1470,50.0,Needs Review,Unknown,-1,,,16.5,1.13,74131024.0,
MATLAS-1485,50.0,Needs Review,Unknown,-1,,,16.5,1.25,44668359.0,
MATLAS-149,50.0,Needs Review,Unknown,-1,,,37.0,2.0,17800000.0,
MATLAS-1493,50.0,Needs Review,Unknown,-1,,,40.2,1.86,20417000.0,
MATLAS-1530,50.0,Needs Review,Unknown,-1,,,39.6,1.62,16982437.0,
MATLAS-1534,50.0,Needs Review,Unknown,-1,,,40.0,0.98,44700000.0,
MATLAS-1539,50.0,Needs Review,Unknown,-1,,,39.6,1.53,83176377.0,
MATLAS-1545,50.0,Needs Review,Unknown,-1,,,39.6,1.85,21877616.0,
MATLAS-1550,50.0,Needs Review,Unknown,-1,,,32.0,1.59,29500000.0,
MATLAS-1558,50.0,Needs Review,Unknown,-1,,,32.0,2.13,21400000.0,
MATLAS-1577,50.0,Needs Review,Unknown,-1,,,31.5,1.14,26302680.0,
MATLAS-1589,50.0,Needs Review,Unknown,-1,,,30.0,1.7,12900000.0,
MATLAS-1606,50.0,Needs Review,Unknown,-1,,,37.1,1.73,77625000.0,
MATLAS-1615,50.0,Needs Review,Unknown,-1,,,37.1,2.85,20417000.0,
MATLAS-1616,50.0,Needs Review,Unknown,-1,,,30.0,2.45,53700000.0,
MATLAS-1618,50.0,Needs Review,Unknown,-1,,,30.3,1.06,14125375.0,
MATLAS-1630,50.0,Needs Review,Unknown,-1,,,30.0,1.91,19100000.0,
MATLAS-1647,50.0,Needs Review,Unknown,-1,,,37.0,1.33,9120000.0,
MATLAS-1662,50.0,Needs Review,Unknown,-1,,,37.1,1.27,42657952.0,
MATLAS-1667,50.0,Needs Review,Unknown,-1,,,30.0,1.12,54954087.0,
MATLAS-1740,50.0,Needs Review,Unknown,-1,,,25.8,1.32,5248075.0,
MATLAS-177,50.0,Needs Review,Unknown,-1,,,22.0,1.69,30900000.0,
MATLAS-1779,50.0,Needs Review,Unknown,-1,,,39.0,2.9,81300000.0,
MATLAS-1801,50.0,Needs Review,Unknown,-1,,,38.8,1.29,29512092.0,
MATLAS-1847,50.0,Needs Review,Unknown,-1,,,23.2,1.73,20417000.0,
MATLAS-1855,50.0,Needs Review,Unknown,-1,,,23.2,1.3,20417000.0,
MATLAS-1865,50.0,Needs Review,Unknown,-1,,,27.0,1.44,26900000.0,
MATLAS-1888,50.0,Needs Review,Unknown,-1,,,27.0,1.47,30902954.0,
MATLAS-1907,50.0,Needs Review,Unknown,-1,,,24.0,1.49,35500000.0,
MATLAS-1975,50.0,Needs Review,Unknown,-1,,,26.0,1.64,38000000.0,
MATLAS-1985,50.0,Needs Review,Unknown,-1,,,26.0,1.94,91200000.0,
MATLAS-1991,50.0,Needs Review,Unknown,-1,,,25.2,1.53,77625000.0,
MATLAS-1996,50.0,Needs Review,Unknown,-1,,,21.8,1.56,20417000.0,
MATLAS-2021,50.0,Needs Review,Unknown,-1,,,22.0,1.86,12000000.0,
MATLAS-2069,50.0,Needs Review,Unknown,-1,,,25.2,1.29,11481536.0,
MATLAS-207,50.0,Needs Review,Unknown,-1,,,35.3,0.94,13803842.0,
MATLAS-2176,50.0,Needs Review,Unknown,-1,,,23.2,1.92,131825674.0,
MATLAS-2184,50.0,Needs Review,Unknown,-1,,,29.0,1.33,30200000.0,
MATLAS-262,50.0,Needs Review,Unknown,-1,,,30.0,2.75,25100000.0,
MATLAS-290,50.0,Needs Review,Unknown,-1,,,38.4,1.58,125892541.0,
MATLAS-347,50.0,Needs Review,Unknown,-1,,,12.3,1.32,18620871.0,
MATLAS-365,50.0,Needs Review,Unknown,-1,,,31.0,0.75,13200000.0,
MATLAS-368,50.0,Needs Review,Unknown,-1,,,31.0,2.63,17000000.0,
MATLAS-401,50.0,Needs Review,Unknown,-1,,,35.1,1.83,177827941.0,
MATLAS-405,50.0,Needs Review,Unknown,-1,,,28.0,2.31,43700000.0,
MATLAS-478,50.0,Needs Review,Unknown,-1,,,22.0,2.02,112000000.0,
MATLAS-524,50.0,Needs Review,Unknown,-1,,,27.0,1.61,56234133.0,
MATLAS-627,50.0,Needs Review,Unknown,-1,,,45.8,1.7,46773514.0,
MATLAS-658,50.0,Needs Review,Unknown,-1,,,33.0,1.99,24500000.0,
MATLAS-682,50.0,Needs Review,Unknown,-1,,,40.8,1.22,8709636.0,
MATLAS-787,50.0,Needs Review,Unknown,-1,,,24.5,1.14,14125375.0,
MATLAS-799,50.0,Needs Review,Unknown,-1,,,25.0,2.0,74100000.0,
MATLAS-898,50.0,Needs Review,Unknown,-1,,,20.0,1.33,22400000.0,
MATLAS-976,50.0,Needs Review,Unknown,-1,,,26.3,1.21,22908677.0,
MATLAS-984,50.0,Needs Review,Unknown,-1,,,33.0,1.49,21900000.0,
MATLAS-987,50.0,Needs Review,Unknown,-1,,,32.7,1.32,46773514.0,
NGC 55-dw1,50.0,Needs Review,Unknown,-1,,,2.0,2.2,142000.0,
NGC1052-DF44,50.0,Needs Review,Unknown,-1,,,100.0,4.7,,0.98
PUDG-R21,50.0,Needs Review,Unknown,-1,,,75.0,2.16,325000000.0,
R-127-1,50.0,Needs Review,Unknown,-1,,,75.0,4.2,320000000.0,
Sagittarius dSph,50.0,Needs Review,Unknown,-1,,,0.02,2.6,132000000.0,
UDG 412,50.0,Needs Review,Unknown,-1,,,103.0,0.8568,13803840.0,
UDG 425,50.0,Needs Review,Unknown,-1,,,97.65,3.11,26302680.0,
VCC 1017,50.0,Needs Review,Unknown,-1,,,16.5,4.29,335000000.0,
VCC 811,50.0,Needs Review,Unknown,-1,,,16.5,2.71,73000000.0,
WLM,50.0,Needs Review,Unknown,-1,,,0.93,1.65,41000000.0,
[KKS2000]04,50.0,Needs Review,Unknown,-1,,,13.0,1.424,600000000.0,
g1.90e10,50.0,Needs Review,Unknown,-1,,,16.5,1.36,12050000.0,
Abell 1314,50.0,Needs Review,Ursa Major,-1,173.7104,49.0578,140.2,,,
NGC 3079,50.0,Needs Review,Ursa Major,-1,150.491,55.68,18.68,,,
MATLAS-991,50.0,Needs Review,Ursa Major,57,170.7145,56.9153,33.4,,,
1154+0203,50.0,Needs Review,Virgo,-1,178.7025,2.0597222,,1.64,,
1228+0116,50.0,Needs Review,Virgo,-1,187.1795833,1.2702778,,1.74,,
1230-0015,50.0,Needs Review,Virgo,-1,187.6425,-0.2577778,,5.6,,
1249+0233,50.0,Needs Review,Virgo,-1,192.4579167,2.5594444,,4.84,,
1307+0112,50.0,Needs Review,Virgo,-1,196.88,1.2147222,,3.83,,
1350+0230,50.0,Needs Review,Virgo,-1,207.74875,2.5055556,,3.49,,
1431+0142,50.0,Needs Review,Virgo,-1,217.8354167,1.7069444,,3.04,,
RXCJ1223.1+1037,50.0,Needs Review,Virgo,-1,185.7771,10.4572,109.7,,,
NGVS J123037.24+124609.2,50.0,Needs Review,Virgo,11,187.6551667,12.7692222,16.5,,,
RXCJ1204.4+0154,50.0,Needs Review,Virgo,49,181.105,1.9006,85.7,,,
SMDG0000017+325141,33.3,Low Confidence,Andromeda,-1,0.0070833333333333,32.8613888889,,,,
16983,33.3,Low Confidence,Aquarius,-1,336.23,-0.38,,,,
MACSJ0717.5+3745,33.3,Low Confidence,Auriga,-1,109.385958,37.749917,,,,
Dw1459+44,33.3,Low Confidence,Boötes,-1,224.91,44.6731,,,,
UGC9893sat,33.3,Low Confidence,Boötes,-1,233.2142,46.4319,,,,
Dw1155+78,33.3,Low Confidence,Camelopardalis,-1,178.9758,78.0789,,,,
Dw1234+76,33.3,Low Confidence,Camelopardalis,-1,188.5971,76.7261,,,,
SMDG0956+82,33.3,Low Confidence,Camelopardalis,-1,149.054167,82.89,,,,
Dw1339+39,33.3,Low Confidence,Canes Venatici,-1,204.9379,39.1358,,,,
SMDG1241+35,33.3,Low Confidence,Canes Venatici,-1,190.295834,35.196111,,,,
SMDG1345+33,33.3,Low Confidence,Canes Venatici,-1,206.295834,33.191944,,,,
10225,33.3,Low Confidence,Cetus,-1,29.23,-4.41,,,,
14697,33.3,Low Confidence,Cetus,-1,32.76,-4.89,,,,
1505,33.3,Low Confidence,Cetus,-1,29.09,1.04,,,,
242,33.3,Low Confidence,Cetus,-1,30.34874,-6.82286,,,,
327,33.3,Low Confidence,Cetus,-1,35.36102,-5.43343,,,,
328,33.3,Low Confidence,Cetus,-1,35.44907,-5.65036,,,,
4322,33.3,Low Confidence,Cetus,-1,36.44,-3.21,,,,
61766250,33.3,Low Confidence,Cetus,-1,30.1112,-9.24769,,,,
62011325,33.3,Low Confidence,Cetus,-1,29.9449,-6.78979,,,,
62053525,33.3,Low Confidence,Cetus,-1,29.8595,-16.8586,,,,
62071354,33.3,Low Confidence,Cetus,-1,29.8342,-17.1604,,,,
62227622,33.3,Low Confidence,Cetus,-1,29.5063,-13.3511,,,,
62371677,33.3,Low Confidence,Cetus,-1,29.6675,-5.35506,,,,
62840965,33.3,Low Confidence,Cetus,-1,30.1905,-6.18018,,,,
63527438,33.3,Low Confidence,Cetus,-1,30.1134,-4.56234,,,,
64480503,33.3,Low Confidence,Cetus,-1,29.4619,-23.0107,,,,
64560481,33.3,Low Confidence,Cetus,-1,30.0521,-5.09785,,,,
64697654,33.3,Low Confidence,Cetus,-1,29.5818,-8.50243,,,,
730,33.3,Low Confidence,Cetus,-1,34.15,-2.12,,,,
7629,33.3,Low Confidence,Cetus,-1,29.16,-1.82,,,,
