galaxy_name,completeness_pct,quality_flag,constellation,cluster_id,ra,dec,distance_mpc,effective_radius_kpc,stellar_mass_solar,dark_matter_fraction
g1.57e11,33.3,Low Confidence,Unknown,-1,,,,5.11,1178000000.0,
g1.59e11,33.3,Low Confidence,Unknown,-1,,,,6.77,691800000.0,
g1.88e10,33.3,Low Confidence,Unknown,-1,,,,1.69,16470000.0,
g1.89e10,33.3,Low Confidence,Unknown,-1,,,,1.39,13000000.0,
g2.09e10,33.3,Low Confidence,Unknown,-1,,,,1.89,9400000.0,
g2.34e10,33.3,Low Confidence,Unknown,-1,,,,1.52,13670000.0,
g2.37e10,33.3,Low Confidence,Unknown,-1,,,,1.24,17810000.0,
g2.63e10,33.3,Low Confidence,Unknown,-1,,,,1.17,42950000.0,
g2.64e10,33.3,Low Confidence,Unknown,-1,,,,2.42,29720000.0,
g2.80e10,33.3,Low Confidence,Unknown,-1,,,,1.89,36910000.0,
g2.83e10,33.3,Low Confidence,Unknown,-1,,,,1.72,29580000.0,
g2.94e10,33.3,Low Confidence,Unknown,-1,,,,1.84,59030000.0,
g3.23e11,33.3,Low Confidence,Unknown,-1,,,,4.19,364500000.0,
g3.93e10,33.3,Low Confidence,Unknown,-1,,,,2.68,37670000.0,
g4.48e10,33.3,Low Confidence,Unknown,-1,,,,3.24,140300000.0,
g4.86e10,33.3,Low Confidence,Unknown,-1,,,,2.22,123000000.0,
g4.94e10,33.3,Low Confidence,Unknown,-1,,,,2.0,113700000.0,
g4.99e10,33.3,Low Confidence,Unknown,-1,,,,2.39,123800000.0,
g5.05e10,33.3,Low Confidence,Unknown,-1,,,,1.77,95500000.0,
g6.12e10,33.3,Low Confidence,Unknown,-1,,,,1.88,92660000.0,
g6.37e10,33.3,Low Confidence,Unknown,-1,,,,4.31,227000000.0,
g6.91e10,33.3,Low Confidence,Unknown,-1,,,,2.23,250500000.0,
g6.96e10,33.3,Low Confidence,Unknown,-1,,,,3.29,369000000.0,
g7.12e10,33.3,Low Confidence,Unknown,-1,,,,2.62,137600000.0,
g8.89e10,33.3,Low Confidence,Unknown,-1,,,,2.95,403600000.0,
g9.59e10,33.3,Low Confidence,Unknown,-1,,,,4.64,281800000.0,
SMDG1103+60,33.3,Low Confidence,Ursa Major,-1,165.985,60.4981,,,,
Dw1533+67,33.3,Low Confidence,Ursa Minor,-1,233.3671,67.7581,,,,
10769,33.3,Low Confidence,Virgo,-1,178.94,4.38,,,,
10986,33.3,Low Confidence,Virgo,-1,176.53,-1.09,,,,
11469,33.3,Low Confidence,Virgo,-1,220.52,-0.82,,,,
12112,33.3,Low Confidence,Virgo,-1,212.5,-1.54,,,,
12317,33.3,Low Confidence,Virgo,-1,202.43,-1.62,,,,
12741,33.3,Low Confidence,Virgo,-1,189.93,2.7,,,,
13670,33.3,Low Confidence,Virgo,-1,202.14,-1.33,,,,
1443,33.3,Low Confidence,Virgo,-1,175.87,-1.74,,,,
1454,33.3,Low Confidence,Virgo,-1,208.6,-1.05,,,,
15059,33.3,Low Confidence,Virgo,-1,223.51,1.34,,,,
15600,33.3,Low Confidence,Virgo,-1,178.81,-0.53,,,,
15735,33.3,Low Confidence,Virgo,-1,219.28,3.67,,,,
15889,33.3,Low Confidence,Virgo,-1,214.18,-1.62,,,,
18042,33.3,Low Confidence,Virgo,-1,200.36,-0.69,,,,
1808,33.3,Low Confidence,Virgo,-1,189.48,-0.27,,,,
18362,33.3,Low Confidence,Virgo,-1,179.55,-1.05,,,,
18640,33.3,Low Confidence,Virgo,-1,174.46,1.26,,,,
2236,33.3,Low Confidence,Virgo,-1,181.11,3.75,,,,
3374,33.3,Low Confidence,Virgo,-1,199.82,-1.0,,,,
3682,33.3,Low Confidence,Virgo,-1,177.59,-0.59,,,,
3783,33.3,Low Confidence,Virgo,-1,198.06,-0.97,,,,
4875,33.3,Low Confidence,Virgo,-1,200.95,1.11,,,,
5569,33.3,Low Confidence,Virgo,-1,213.72,0.2,,,,
6242,33.3,Low Confidence,Virgo,-1,192.28,-1.79,,,,
6356,33.3,Low Confidence,Virgo,-1,204.89,-0.28,,,,
6419,33.3,Low Confidence,Virgo,-1,197.33,-1.62,,,,
6437,33.3,Low Confidence,Virgo,-1,223.97,1.89,,,,
6836,33.3,Low Confidence,Virgo,-1,222.08,3.53,,,,
6934,33.3,Low Confidence,Virgo,-1,176.1,3.98,,,,
800,33.3,Low Confidence,Virgo,-1,219.43,-0.32,,,,
8868,33.3,Low Confidence,Virgo,-1,199.6,-0.53,,,,
9033,33.3,Low Confidence,Virgo,-1,213.95,0.26,,,,
9723,33.3,Low Confidence,Virgo,-1,179.08,-0.21,,,,
9906,33.3,Low Confidence,Virgo,-1,178.38,-1.73,,,,
Dw1229+0144,33.3,Low Confidence,Virgo,-1,187.3421,1.7381,,,,
Dw1235-0215,33.3,Low Confidence,Virgo,-1,188.9708,-2.265,,,,
Dw1416-0212,33.3,Low Confidence,Virgo,-1,214.1621,-2.2011,,,,
SMDG1245+01,33.3,Low Confidence,Virgo,-1,191.4679,1.9061,,,,
SMDG1250+07,33.3,Low Confidence,Virgo,-1,192.6121,7.7431,,,,
SMDG1256-00,33.3,Low Confidence,Virgo,-1,194.1492,-0.5289,,,,
SMDG1349+04,33.3,Low Confidence,Virgo,-1,207.32,4.8181,,,,
EDwC-0145,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0165,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0239,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0468,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0854,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0926,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0932,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0997,16.7,Low Confidence,Unknown,-1,,,72.0,,,
FDS12 42,16.7,Low Confidence,Unknown,-1,,,20.0,,,
FDS12 47,16.7,Low Confidence,Unknown,-1,,,20.0,,,
NGVS 1781,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS 2078,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS 2275,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS J122846.19+134311.4,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS J123037.24+124609.2,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD167,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD192,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD507,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD509,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD548,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD753,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD822,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1160,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1528,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1593,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS3404,16.7,Low Confidence,Unknown,-1,,,16.5,,,
UDG 134,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 142,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 181,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 217,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 245,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 247,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 248,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 254,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 287,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 303,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 308,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 316,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 361,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 371,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 417,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 420,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 426,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 452,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 460,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 469,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 514,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 535,16.7,Low Confidence,Unknown,-1,,,,1.536,,
UDG 639,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 673,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 674,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UGC 5101,16.7,Low Confidence,Unknown,-1,,,161.8,,,
UGC 7321,16.7,Low Confidence,Unknown,-1,,,22.28,,,
VCC 1107,16.7,Low Confidence,Unknown,-1,,,16.5,,,
VCC 1148,16.7,Low Confidence,Unknown,-1,,,16.5,,,
VCC 1153,16.7,Low Confidence,Unknown,-1,,,16.5,,,
VCC 1672,16.7,Low Confidence,Unknown,-1,,,16.5,,,
VLSB-A,16.7,Low Confidence,Unknown,-1,,,16.5,,,
[KKS2000]04,16.7,Low Confidence,Unknown,-1,,,13.0,,,
